IBPFAHIO_00001	0
IBPFAHIO_00003	6
IBPFAHIO_00004	263
IBPFAHIO_00006	1426
IBPFAHIO_00007	322
IBPFAHIO_00008	36
IBPFAHIO_00009	2052
IBPFAHIO_00010	3274
IBPFAHIO_00011	112
IBPFAHIO_00012	170
IBPFAHIO_00013	24432
IBPFAHIO_00014	2104
IBPFAHIO_00015	1763
IBPFAHIO_00016	1887
IBPFAHIO_00017	2588
IBPFAHIO_00018	12386
IBPFAHIO_00019	37604
IBPFAHIO_00020	9
IBPFAHIO_00021	124
IBPFAHIO_00022	0
IBPFAHIO_00023	5
IBPFAHIO_00024	304
IBPFAHIO_00025	13953
IBPFAHIO_00026	35
IBPFAHIO_00027	17133
IBPFAHIO_00028	2092
IBPFAHIO_00029	1272
IBPFAHIO_00030	11
IBPFAHIO_00031	496
IBPFAHIO_00032	943
IBPFAHIO_00033	0
IBPFAHIO_00034	95
IBPFAHIO_00035	22776
IBPFAHIO_00037	432
IBPFAHIO_00038	6054
IBPFAHIO_00039	1738
IBPFAHIO_00040	441
IBPFAHIO_00041	1860
IBPFAHIO_00042	3459
IBPFAHIO_00043	2566
IBPFAHIO_00044	2682
IBPFAHIO_00045	217
IBPFAHIO_00046	4815
IBPFAHIO_00047	9984
IBPFAHIO_00048	2609
IBPFAHIO_00049	3985
IBPFAHIO_00050	4131
IBPFAHIO_00051	802
IBPFAHIO_00052	404
IBPFAHIO_00053	485
IBPFAHIO_00054	1976
IBPFAHIO_00055	858
IBPFAHIO_00056	598
IBPFAHIO_00057	0
IBPFAHIO_00058	0
IBPFAHIO_00059	3081
IBPFAHIO_00060	13
IBPFAHIO_00061	2531
IBPFAHIO_00062	3553
IBPFAHIO_00063	1746
IBPFAHIO_00064	133
IBPFAHIO_00065	154
IBPFAHIO_00066	136
IBPFAHIO_00067	231
IBPFAHIO_00068	727
IBPFAHIO_00069	438
IBPFAHIO_00070	409
IBPFAHIO_00071	1379
IBPFAHIO_00072	109
IBPFAHIO_00073	169
IBPFAHIO_00074	21
IBPFAHIO_00075	176
IBPFAHIO_00076	285
IBPFAHIO_00077	409
IBPFAHIO_00078	564
IBPFAHIO_00079	129
IBPFAHIO_00080	985
IBPFAHIO_00081	0
IBPFAHIO_00082	0
IBPFAHIO_00083	0
IBPFAHIO_00084	24
IBPFAHIO_00085	52
IBPFAHIO_00086	21
IBPFAHIO_00087	55
IBPFAHIO_00088	324
IBPFAHIO_00089	7
IBPFAHIO_00090	0
IBPFAHIO_00091	30
IBPFAHIO_00092	14
IBPFAHIO_00093	60
IBPFAHIO_00094	1
IBPFAHIO_00095	11798
IBPFAHIO_00096	4273
IBPFAHIO_00097	398
IBPFAHIO_00098	520
IBPFAHIO_00099	12400
