IBPFAHIO_00001	0
IBPFAHIO_00003	1
IBPFAHIO_00004	270
IBPFAHIO_00006	3252
IBPFAHIO_00007	852
IBPFAHIO_00008	70
IBPFAHIO_00009	2171
IBPFAHIO_00010	3056
IBPFAHIO_00011	187
IBPFAHIO_00012	263
IBPFAHIO_00013	19388
IBPFAHIO_00014	3226
IBPFAHIO_00015	1560
IBPFAHIO_00016	1485
IBPFAHIO_00017	2016
IBPFAHIO_00018	9222
IBPFAHIO_00019	45735
IBPFAHIO_00020	14
IBPFAHIO_00021	57
IBPFAHIO_00022	0
IBPFAHIO_00023	25
IBPFAHIO_00024	529
IBPFAHIO_00025	1610
IBPFAHIO_00026	39
IBPFAHIO_00027	2718
IBPFAHIO_00028	4779
IBPFAHIO_00029	1399
IBPFAHIO_00030	14
IBPFAHIO_00031	246
IBPFAHIO_00032	375
IBPFAHIO_00033	1
IBPFAHIO_00034	80
IBPFAHIO_00035	10529
IBPFAHIO_00037	1076
IBPFAHIO_00038	4137
IBPFAHIO_00039	2395
IBPFAHIO_00040	503
IBPFAHIO_00041	2386
IBPFAHIO_00042	547
IBPFAHIO_00043	872
IBPFAHIO_00044	677
IBPFAHIO_00045	92
IBPFAHIO_00046	1210
IBPFAHIO_00047	2436
IBPFAHIO_00048	844
IBPFAHIO_00049	1158
IBPFAHIO_00050	1039
IBPFAHIO_00051	183
IBPFAHIO_00052	140
IBPFAHIO_00053	186
IBPFAHIO_00054	842
IBPFAHIO_00055	383
IBPFAHIO_00056	328
IBPFAHIO_00057	0
IBPFAHIO_00058	0
IBPFAHIO_00059	1038
IBPFAHIO_00060	9
IBPFAHIO_00061	1930
IBPFAHIO_00062	855
IBPFAHIO_00063	1761
IBPFAHIO_00064	169
IBPFAHIO_00065	122
IBPFAHIO_00066	205
IBPFAHIO_00067	234
IBPFAHIO_00068	608
IBPFAHIO_00069	612
IBPFAHIO_00070	582
IBPFAHIO_00071	1417
IBPFAHIO_00072	100
IBPFAHIO_00073	298
IBPFAHIO_00074	48
IBPFAHIO_00075	216
IBPFAHIO_00076	275
IBPFAHIO_00077	398
IBPFAHIO_00078	658
IBPFAHIO_00079	191
IBPFAHIO_00080	1196
IBPFAHIO_00081	2
IBPFAHIO_00082	0
IBPFAHIO_00083	0
IBPFAHIO_00084	58
IBPFAHIO_00085	31
IBPFAHIO_00086	17
IBPFAHIO_00087	44
IBPFAHIO_00088	527
IBPFAHIO_00089	55
IBPFAHIO_00090	0
IBPFAHIO_00091	113
IBPFAHIO_00092	16
IBPFAHIO_00093	158
IBPFAHIO_00094	1
IBPFAHIO_00095	35436
IBPFAHIO_00096	568
IBPFAHIO_00097	4170
IBPFAHIO_00098	4466
IBPFAHIO_00099	1127
