IBPFAHIO_00001	0
IBPFAHIO_00003	2
IBPFAHIO_00004	271
IBPFAHIO_00006	2915
IBPFAHIO_00007	706
IBPFAHIO_00008	62
IBPFAHIO_00009	2144
IBPFAHIO_00010	2892
IBPFAHIO_00011	170
IBPFAHIO_00012	243
IBPFAHIO_00013	17816
IBPFAHIO_00014	3023
IBPFAHIO_00015	1407
IBPFAHIO_00016	1236
IBPFAHIO_00017	2035
IBPFAHIO_00018	8193
IBPFAHIO_00019	42282
IBPFAHIO_00020	22
IBPFAHIO_00021	68
IBPFAHIO_00022	0
IBPFAHIO_00023	17
IBPFAHIO_00024	576
IBPFAHIO_00025	1679
IBPFAHIO_00026	36
IBPFAHIO_00027	1974
IBPFAHIO_00028	4328
IBPFAHIO_00029	1452
IBPFAHIO_00030	9
IBPFAHIO_00031	236
IBPFAHIO_00032	302
IBPFAHIO_00033	3
IBPFAHIO_00034	67
IBPFAHIO_00035	9843
IBPFAHIO_00037	1042
IBPFAHIO_00038	3609
IBPFAHIO_00039	1995
IBPFAHIO_00040	456
IBPFAHIO_00041	2038
IBPFAHIO_00042	539
IBPFAHIO_00043	766
IBPFAHIO_00044	588
IBPFAHIO_00045	97
IBPFAHIO_00046	1102
IBPFAHIO_00047	2267
IBPFAHIO_00048	702
IBPFAHIO_00049	1059
IBPFAHIO_00050	796
IBPFAHIO_00051	205
IBPFAHIO_00052	107
IBPFAHIO_00053	153
IBPFAHIO_00054	689
IBPFAHIO_00055	371
IBPFAHIO_00056	297
IBPFAHIO_00057	0
IBPFAHIO_00058	0
IBPFAHIO_00059	972
IBPFAHIO_00060	1
IBPFAHIO_00061	1745
IBPFAHIO_00062	823
IBPFAHIO_00063	1541
IBPFAHIO_00064	140
IBPFAHIO_00065	96
IBPFAHIO_00066	178
IBPFAHIO_00067	194
IBPFAHIO_00068	545
IBPFAHIO_00069	471
IBPFAHIO_00070	502
IBPFAHIO_00071	1241
IBPFAHIO_00072	68
IBPFAHIO_00073	249
IBPFAHIO_00074	42
IBPFAHIO_00075	177
IBPFAHIO_00076	249
