IBPFAHIO_00001	0
IBPFAHIO_00003	3
IBPFAHIO_00004	293
IBPFAHIO_00006	1675
IBPFAHIO_00007	343
IBPFAHIO_00008	28
IBPFAHIO_00009	2228
IBPFAHIO_00010	3430
IBPFAHIO_00011	138
IBPFAHIO_00012	249
IBPFAHIO_00013	26923
IBPFAHIO_00014	2223
IBPFAHIO_00015	1947
IBPFAHIO_00016	2058
IBPFAHIO_00017	2624
IBPFAHIO_00018	13288
IBPFAHIO_00019	39657
IBPFAHIO_00020	13
IBPFAHIO_00021	155
IBPFAHIO_00022	0
IBPFAHIO_00023	8
IBPFAHIO_00024	318
IBPFAHIO_00025	13474
IBPFAHIO_00026	29
IBPFAHIO_00027	14323
IBPFAHIO_00028	2216
IBPFAHIO_00029	1426
IBPFAHIO_00030	9
IBPFAHIO_00031	533
IBPFAHIO_00032	1041
IBPFAHIO_00033	1
IBPFAHIO_00034	104
IBPFAHIO_00035	23400
IBPFAHIO_00037	437
IBPFAHIO_00038	6237
IBPFAHIO_00039	1783
IBPFAHIO_00040	476
IBPFAHIO_00041	1827
IBPFAHIO_00042	2975
IBPFAHIO_00043	2816
IBPFAHIO_00044	3109
IBPFAHIO_00045	277
IBPFAHIO_00046	4888
IBPFAHIO_00047	10614
IBPFAHIO_00048	3101
IBPFAHIO_00049	4185
IBPFAHIO_00050	4299
IBPFAHIO_00051	859
IBPFAHIO_00052	481
IBPFAHIO_00053	514
IBPFAHIO_00054	2002
IBPFAHIO_00055	944
IBPFAHIO_00056	723
IBPFAHIO_00057	0
IBPFAHIO_00058	0
IBPFAHIO_00059	3762
IBPFAHIO_00060	26
IBPFAHIO_00061	3149
IBPFAHIO_00062	3855
IBPFAHIO_00063	1681
IBPFAHIO_00064	126
IBPFAHIO_00065	132
IBPFAHIO_00066	188
IBPFAHIO_00067	277
IBPFAHIO_00068	771
IBPFAHIO_00069	566
IBPFAHIO_00070	580
IBPFAHIO_00071	1510
IBPFAHIO_00072	110
IBPFAHIO_00073	257
IBPFAHIO_00074	37
IBPFAHIO_00075	219
IBPFAHIO_00076	315
IBPFAHIO_00077	596
IBPFAHIO_00078	650
IBPFAHIO_00079	179
IBPFAHIO_00080	1156
IBPFAHIO_00081	0
IBPFAHIO_00082	0
IBPFAHIO_00083	0
IBPFAHIO_00084	56
IBPFAHIO_00085	64
IBPFAHIO_00086	28
IBPFAHIO_00087	50
IBPFAHIO_00088	322
IBPFAHIO_00089	16
IBPFAHIO_00090	0
IBPFAHIO_00091	33
IBPFAHIO_00092	13
IBPFAHIO_00093	68
IBPFAHIO_00094	0
IBPFAHIO_00095	13053
IBPFAHIO_00096	3699
IBPFAHIO_00097	456
IBPFAHIO_00098	586
IBPFAHIO_00099	14055
IBPFAHIO_00100	789
IBPFAHIO_00101	424
IBPFAHIO_00102	522
IBPFAHIO_00103	636
IBPFAHIO_00104	564
IBPFAHIO_00105	1026
IBPFAHIO_00106	3198
IBPFAHIO_00107	1863
IBPFAHIO_00108	627
IBPFAHIO_00109	3229
IBPFAHIO_00110	10383
IBPFAHIO_00111	9394
IBPFAHIO_00112	11540
IBPFAHIO_00113	2592
IBPFAHIO_00114	497
IBPFAHIO_00115	439
IBPFAHIO_00116	815
IBPFAHIO_00117	2231
IBPFAHIO_00118	516
IBPFAHIO_00119	8705
IBPFAHIO_00120	2436
IBPFAHIO_00121	389
IBPFAHIO_00122	214332
IBPFAHIO_00123	56
IBPFAHIO_00124	7
IBPFAHIO_00125	101
IBPFAHIO_00126	2799
IBPFAHIO_00127	13202
IBPFAHIO_00128	22788
IBPFAHIO_00129	5008
IBPFAHIO_00130	6870
IBPFAHIO_00131	2411
IBPFAHIO_00132	998
IBPFAHIO_00133	6144
IBPFAHIO_00134	16715
IBPFAHIO_00135	14962
IBPFAHIO_00136	2666
IBPFAHIO_00137	8156
IBPFAHIO_00138	1990
IBPFAHIO_00139	3218
IBPFAHIO_00140	20730
IBPFAHIO_00141	11182
IBPFAHIO_00142	1999
IBPFAHIO_00143	8071
IBPFAHIO_00144	4015
IBPFAHIO_00145	707
IBPFAHIO_00146	896
IBPFAHIO_00147	11067
IBPFAHIO_00148	9383
IBPFAHIO_00149	792
IBPFAHIO_00150	799
IBPFAHIO_00151	105
IBPFAHIO_00152	677
IBPFAHIO_00153	1176
IBPFAHIO_00154	3442
IBPFAHIO_00155	181
IBPFAHIO_00156	1688
IBPFAHIO_00157	3042
IBPFAHIO_00158	3031
IBPFAHIO_00159	25181
IBPFAHIO_00160	3977
IBPFAHIO_00161	2
IBPFAHIO_00162	19106
IBPFAHIO_00163	27251
IBPFAHIO_00164	8239
IBPFAHIO_00165	15083
IBPFAHIO_00166	6517
IBPFAHIO_00167	7013
IBPFAHIO_00168	7260
IBPFAHIO_00169	11219
IBPFAHIO_00170	5405
IBPFAHIO_00171	105
IBPFAHIO_00172	127
IBPFAHIO_00173	652
IBPFAHIO_00174	36
IBPFAHIO_00175	293
IBPFAHIO_00176	447
IBPFAHIO_00177	462
IBPFAHIO_00178	231
IBPFAHIO_00179	4846
IBPFAHIO_00180	10100
IBPFAHIO_00181	11524
IBPFAHIO_00182	26666
IBPFAHIO_00183	29112
IBPFAHIO_00184	16242
IBPFAHIO_00185	1718
IBPFAHIO_00186	10290
IBPFAHIO_00187	4256
IBPFAHIO_00188	726
IBPFAHIO_00189	18219
IBPFAHIO_00190	43034
IBPFAHIO_00191	4685
IBPFAHIO_00192	9787
IBPFAHIO_00193	2741
IBPFAHIO_00194	546
IBPFAHIO_00195	490
IBPFAHIO_00196	588
IBPFAHIO_00197	669
IBPFAHIO_00198	2283
IBPFAHIO_00199	7612
IBPFAHIO_00200	7001
IBPFAHIO_00201	3105
IBPFAHIO_00202	6900
IBPFAHIO_00203	15677
IBPFAHIO_00204	28801
IBPFAHIO_00205	1945
IBPFAHIO_00206	75
IBPFAHIO_00207	1152
IBPFAHIO_00208	1244
IBPFAHIO_00209	195
IBPFAHIO_00210	148
IBPFAHIO_00211	222
IBPFAHIO_00212	1128
IBPFAHIO_00213	1808
IBPFAHIO_00214	2501
IBPFAHIO_00215	2550
IBPFAHIO_00216	2628
IBPFAHIO_00217	530
IBPFAHIO_00218	1534
IBPFAHIO_00219	480
IBPFAHIO_00220	95
IBPFAHIO_00221	224
IBPFAHIO_00222	93
IBPFAHIO_00223	84
IBPFAHIO_00224	43
IBPFAHIO_00225	154
IBPFAHIO_00226	154
IBPFAHIO_00227	57
IBPFAHIO_00228	1336
IBPFAHIO_00229	793
IBPFAHIO_00230	1561
IBPFAHIO_00231	1019
IBPFAHIO_00232	1315
IBPFAHIO_00233	15656
IBPFAHIO_00234	129
IBPFAHIO_00235	0
IBPFAHIO_00236	2870
IBPFAHIO_00237	4373
IBPFAHIO_00238	5916
IBPFAHIO_00239	2903
IBPFAHIO_00240	2234
IBPFAHIO_00241	10953
IBPFAHIO_00242	6590
IBPFAHIO_00243	23488
IBPFAHIO_00244	10158
IBPFAHIO_00245	5714
IBPFAHIO_00246	1768
IBPFAHIO_00247	20735
IBPFAHIO_00248	4575
IBPFAHIO_00249	13685
IBPFAHIO_00250	1985
IBPFAHIO_00251	14582
IBPFAHIO_00252	12097
IBPFAHIO_00253	0
IBPFAHIO_00254	256
IBPFAHIO_00255	434
IBPFAHIO_00256	98
IBPFAHIO_00257	580
IBPFAHIO_00258	2397
IBPFAHIO_00259	1442
IBPFAHIO_00260	390
IBPFAHIO_00261	844
IBPFAHIO_00262	4360
IBPFAHIO_00263	1809
IBPFAHIO_00264	3174
IBPFAHIO_00265	4431
IBPFAHIO_00266	9026
IBPFAHIO_00267	50
IBPFAHIO_00268	2
IBPFAHIO_00269	2
IBPFAHIO_00270	3977
IBPFAHIO_00271	535
IBPFAHIO_00272	18085
IBPFAHIO_00273	19
IBPFAHIO_00274	52
IBPFAHIO_00275	7
IBPFAHIO_00276	4
IBPFAHIO_00277	45
IBPFAHIO_00278	3
IBPFAHIO_00279	43
IBPFAHIO_00280	70
IBPFAHIO_00281	512
IBPFAHIO_00282	5145
IBPFAHIO_00283	316
IBPFAHIO_00284	342
IBPFAHIO_00285	1401
IBPFAHIO_00286	17
IBPFAHIO_00287	63
IBPFAHIO_00288	87
IBPFAHIO_00289	243
IBPFAHIO_00290	856
IBPFAHIO_00291	366
IBPFAHIO_00292	27
IBPFAHIO_00293	28
IBPFAHIO_00294	1
IBPFAHIO_00295	0
IBPFAHIO_00296	0
IBPFAHIO_00297	4
IBPFAHIO_00298	1
IBPFAHIO_00299	1
IBPFAHIO_00300	0
IBPFAHIO_00301	2
IBPFAHIO_00302	22
IBPFAHIO_00303	16
IBPFAHIO_00304	609
IBPFAHIO_00305	18183
IBPFAHIO_00306	49
IBPFAHIO_00307	633
IBPFAHIO_00308	837
IBPFAHIO_00309	638
IBPFAHIO_00310	508
IBPFAHIO_00312	4581
IBPFAHIO_00313	3504
IBPFAHIO_00314	14546
IBPFAHIO_00315	9533
IBPFAHIO_00316	1040
IBPFAHIO_00317	13336
IBPFAHIO_00318	37083
IBPFAHIO_00319	9153
IBPFAHIO_00320	2073
IBPFAHIO_00321	224
IBPFAHIO_00322	36417
IBPFAHIO_00323	5943
IBPFAHIO_00324	45
IBPFAHIO_00325	66
IBPFAHIO_00326	153
IBPFAHIO_00327	46
IBPFAHIO_00328	24444
IBPFAHIO_00329	11848
IBPFAHIO_00330	22168
IBPFAHIO_00331	3089
IBPFAHIO_00332	0
IBPFAHIO_00333	173
IBPFAHIO_00334	354
IBPFAHIO_00335	52
IBPFAHIO_00336	32
IBPFAHIO_00337	1148
IBPFAHIO_00338	134
IBPFAHIO_00339	202
IBPFAHIO_00340	2195
IBPFAHIO_00341	182
IBPFAHIO_00342	1517
IBPFAHIO_00343	479
IBPFAHIO_00344	175892
IBPFAHIO_00345	1187
IBPFAHIO_00346	328
IBPFAHIO_00347	1794
IBPFAHIO_00348	273
